Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
134145,-6.6552505,106.8599768,489.776,0.05,0.1,1573087388445000,188,3
134200,-6.6552504,106.8599768,489.743,0.099,0.07,1573087388500000,188,3
134255,-6.6552504,106.8599767,489.744,0.06,0.11,1573087388555000,188,3
134310,-6.6552504,106.8599766,489.764,0.044,0.07,1573087388610000,188,3
134365,-6.6552503,106.8599766,489.829,0.123,0.06,1573087388665000,188,3
134420,-6.6552501,106.8599765,489.889,0.345,0.14,1573087388720000,188,3
134475,-6.6552501,106.8599765,489.901,0.194,0.35,1573087388775000,188,3
134530,-6.6552502,106.8599766,489.922,0.011,0.21,1573087388830000,188,3
134585,-6.6552502,106.8599767,489.965,0.026,0.08,1573087388885000,188,3
134640,-6.6552501,106.8599768,489.982,0.048,0.08,1573087388940000,188,3
134695,-6.6552501,106.8599768,490.013,0.013,0.09,1573087388995000,188,3
134750,-6.6552501,106.8599767,490.038,0.088,0.09,1573087389050000,188,3
134805,-6.6552501,106.8599768,490.042,0.13,0.12,1573087389105000,188,3
134860,-6.6552497,106.859977,489.977,0.081,0.15,1573087389160000,188,3
134915,-6.6552495,106.8599771,489.939,0.145,0.09,1573087389215000,188,3
134970,-6.6552494,106.8599773,489.782,0.142,0.15,1573087389270000,188,3
135025,-6.6552494,106.8599774,489.75,0.113,0.15,1573087389325000,188,3
135080,-6.6552495,106.8599773,489.893,0.036,0.13,1573087389380000,188,3
135135,-6.6552495,106.8599773,490.004,0.057,0.05,1573087389435000,216,3
135189,-6.6552496,106.8599772,490.048,0.035,0.06,1573087389489000,216,3
135244,-6.6552497,106.859977,490.054,0.013,0.04,1573087389544000,216,3
135299,-6.6552498,106.8599768,490.044,0.106,0.03,1573087389599000,216,3
135354,-6.6552498,106.8599765,490.077,0.031,0.11,1573087389654000,216,3
135409,-6.6552497,106.8599764,490.086,0.029,0.04,1573087389709000,216,3
135464,-6.6552497,106.8599763,490.05,0.107,0.03,1573087389764000,216,3
135519,-6.6552498,106.8599761,490.036,0.009,0.11,1573087389819000,216,3
135574,-6.6552498,106.8599759,489.952,0.008,0.03,1573087389874000,216,3
135629,-6.6552495,106.8599759,489.731,0.167,0.06,1573087389929000,216,3
135684,-6.6552494,106.8599758,489.674,0.126,0.22,1573087389984000,216,3
135740,-6.6552496,106.8599756,489.711,0.096,0.2,1573087390040000,216,3
135794,-6.6552495,106.8599757,489.726,0.083,0.18,1573087390094000,216,3
135849,-6.6552495,106.8599757,489.725,0.071,0.16,1573087390149000,216,3
135904,-6.6552495,106.8599756,489.701,0.037,0.15,1573087390204000,216,3
135960,-6.6552496,106.8599754,489.738,0.157,0.14,1573087390260000,216,3
136014,-6.6552496,106.8599755,489.78,0.017,0.2,1573087390314000,216,3
136069,-6.6552496,106.8599756,489.746,0.092,0.11,1573087390369000,216,3
136124,-6.6552496,106.8599755,489.75,0.038,0.15,1573087390424000,216,3
136180,-6.6552497,106.8599754,489.783,0.066,0.13,1573087390480000,189,3
136241,-6.6552497,106.8599754,489.774,0.04,0.13,1573087390541000,189,3
136303,-6.6552496,106.8599753,489.795,0.088,0.12,1573087390603000,189,3
136365,-6.6552496,106.8599753,489.788,0.078,0.14,1573087390665000,189,3
136427,-6.6552495,106.8599752,489.714,0.042,0.13,1573087390727000,189,3
136489,-6.6552497,106.8599751,489.796,0.092,0.14,1573087390789000,189,3
136551,-6.6552497,106.8599751,489.819,0.061,0.13,1573087390851000,189,3
136613,-6.6552497,106.8599752,489.79,0.12,0.1,1573087390913000,189,3
136675,-6.6552497,106.8599751,489.808,0.088,0.16,1573087390975000,189,3
136736,-6.6552497,106.8599749,489.849,0.073,0.13,1573087391036000,189,3
136798,-6.6552498,106.8599748,489.859,0.054,0.11,1573087391098000,189,3
136860,-6.6552497,106.8599749,489.889,0.086,0.1,1573087391160000,189,3
136922,-6.6552498,106.8599747,489.988,0.094,0.11,1573087391222000,189,3
136984,-6.65525,106.8599748,490.079,0.084,0.11,1573087391284000,189,3
137046,-6.6552498,106.8599746,490.086,0.091,0.1,1573087391346000,189,3
137108,-6.6552498,106.8599745,490.126,0.091,0.11,1573087391408000,189,3
137170,-6.6552497,106.8599747,490.112,0.121,0.1,1573087391470000,189,3
137228,-6.6552499,106.8599744,490.116,0.022,0.13,1573087391528000,189,3
137286,-6.6552501,106.8599744,490.125,0.068,0.06,1573087391586000,189,3
137344,-6.6552501,106.8599744,490.124,0.031,0.08,1573087391644000,189,3
137402,-6.65525,106.8599745,490.065,0.046,0.05,1573087391702000,189,3
137461,-6.65525,106.8599749,490.083,0.336,0.08,1573087391761000,189,3
137519,-6.6552498,106.8599753,490.16,0.477,0.34,1573087391819000,189,3
137577,-6.6552499,106.8599752,490.203,0.311,0.48,1573087391877000,189,3
137635,-6.6552499,106.8599751,490.219,0.224,0.31,1573087391935000,189,3
137694,-6.6552501,106.8599752,490.189,0.272,0.22,1573087391994000,189,3
137752,-6.6552501,106.8599752,490.181,0.184,0.27,1573087392052000,189,3
137810,-6.6552501,106.8599753,490.203,0.205,0.18,1573087392110000,189,3
137868,-6.65525,106.8599754,490.235,0.191,0.21,1573087392168000,189,3
137927,-6.6552499,106.8599755,490.217,0.227,0.19,1573087392227000,189,3
137985,-6.65525,106.8599755,490.193,0.133,0.23,1573087392285000,189,3
138043,-6.6552501,106.8599754,490.209,0.092,0.13,1573087392343000,189,3
138101,-6.6552502,106.8599755,490.231,0.129,0.09,1573087392401000,189,3
138160,-6.6552502,106.8599754,490.149,0.035,0.13,1573087392460000,189,3
138218,-6.6552502,106.8599753,490.136,0.035,0.05,1573087392518000,189,3
138276,-6.6552503,106.8599754,490.138,0.083,0.05,1573087392576000,189,3
138334,-6.6552502,106.8599756,490.147,0.148,0.09,1573087392634000,189,3
138392,-6.6552501,106.8599758,490.147,0.246,0.15,1573087392692000,189,3
138450,-6.6552499,106.859976,490.15,0.279,0.25,1573087392750000,189,3
138508,-6.65525,106.8599759,490.174,0.177,0.28,1573087392808000,189,3
138566,-6.6552504,106.8599753,490.154,0.108,0.18,1573087392866000,189,3
138624,-6.6552506,106.859975,490.147,0.21,0.11,1573087392924000,189,3
138682,-6.6552508,106.8599748,490.147,0.282,0.21,1573087392982000,189,3
138740,-6.6552507,106.8599747,490.151,0.213,0.28,1573087393040000,189,3
138798,-6.6552508,106.8599744,490.156,0.329,0.22,1573087393098000,189,3
138856,-6.6552508,106.8599744,490.148,0.224,0.33,1573087393156000,189,3
138914,-6.6552506,106.8599744,490.172,0.114,0.23,1573087393214000,189,3
138972,-6.6552505,106.8599743,490.259,0.064,0.12,1573087393272000,189,3
139030,-6.6552506,106.8599741,490.246,0.164,0.07,1573087393330000,189,3
139088,-6.6552505,106.8599742,490.257,0.105,0.17,1573087393388000,189,3
139146,-6.6552502,106.8599743,490.27,0.049,0.11,1573087393446000,189,3
139205,-6.6552501,106.8599745,490.285,0.058,0.06,1573087393505000,165,3
139263,-6.6552499,106.8599747,490.302,0.042,0.07,1573087393563000,165,3
139321,-6.6552499,106.8599747,490.344,0.093,0.05,1573087393621000,165,3
139380,-6.6552499,106.8599747,490.337,0.041,0.09,1573087393680000,165,3
139438,-6.6552498,106.8599746,490.329,0.064,0.05,1573087393738000,165,3
139497,-6.6552499,106.8599745,490.344,0.102,0.07,1573087393797000,165,3
139555,-6.6552499,106.8599746,490.333,0.085,0.1,1573087393855000,165,3
139614,-6.6552499,106.8599746,490.34,0.04,0.09,1573087393914000,165,3
139672,-6.6552498,106.8599747,490.331,0.005,0.04,1573087393972000,165,3
139730,-6.6552498,106.8599747,490.319,0.012,0.01,1573087394030000,165,3
139789,-6.6552496,106.8599747,490.298,0.075,0.02,1573087394089000,165,3
139847,-6.6552499,106.8599746,490.322,0.07,0.08,1573087394147000,165,3
139906,-6.6552497,106.8599748,490.331,0.055,0.07,1573087394206000,165,3
139964,-6.6552498,106.8599747,490.328,0.025,0.06,1573087394264000,165,3
140023,-6.6552497,106.8599747,490.336,0.018,0.03,1573087394323000,165,3
140081,-6.6552498,106.8599746,490.329,0.066,0.03,1573087394381000,165,3
140140,-6.6552499,106.8599744,490.334,0.17,0.07,1573087394440000,165,3
140205,-6.6552499,106.8599744,490.326,0.166,0.17,1573087394505000,165,3
140270,-6.6552498,106.8599743,490.342,0.127,0.17,1573087394570000,165,3
140335,-6.6552499,106.8599744,490.41,0.098,0.13,1573087394635000,165,3
140401,-6.6552497,106.8599745,490.406,0.035,0.1,1573087394701000,165,3
140466,-6.6552494,106.8599746,490.388,0.045,0.04,1573087394766000,165,3
140531,-6.6552494,106.8599745,490.361,0.113,0.05,1573087394831000,165,3
140597,-6.6552491,106.8599746,490.367,0.074,0.12,1573087394897000,165,3
140662,-6.6552491,106.8599748,490.451,0.045,0.1,1573087394962000,165,3
140727,-6.655249,106.8599749,490.494,0.033,0.05,1573087395027000,165,3
140793,-6.6552488,106.859975,490.487,0.019,0.04,1573087395093000,165,3
140858,-6.6552485,106.8599751,490.46,0.194,0.03,1573087395158000,165,3
140923,-6.6552485,106.8599752,490.457,0.146,0.2,1573087395223000,165,3
140989,-6.6552485,106.8599752,490.453,0.105,0.15,1573087395289000,165,3
141054,-6.6552483,106.8599754,490.476,0.211,0.12,1573087395354000,165,3
141119,-6.6552484,106.8599754,490.495,0.161,0.21,1573087395419000,165,3
141185,-6.6552485,106.8599752,490.491,0.039,0.16,1573087395485000,170,3
141243,-6.6552485,106.859975,490.476,0.151,0.04,1573087395543000,170,3
141301,-6.6552485,106.8599751,490.478,0.188,0.16,1573087395601000,170,3
141359,-6.655248,106.8599754,490.439,0.089,0.19,1573087395659000,170,3
141417,-6.655248,106.8599755,490.499,0.08,0.1,1573087395717000,170,3
141476,-6.655248,106.8599755,490.474,0.04,0.08,1573087395776000,170,3
141534,-6.655248,106.8599755,490.462,0.024,0.05,1573087395834000,170,3
141592,-6.6552479,106.8599755,490.508,0.079,0.04,1573087395892000,170,3
141650,-6.6552478,106.8599756,490.475,0.07,0.08,1573087395950000,170,3
141709,-6.6552477,106.8599757,490.498,0.012,0.07,1573087396009000,170,3
141767,-6.6552476,106.8599759,490.527,0.042,0.02,1573087396067000,170,3
141825,-6.6552475,106.8599759,490.543,0.017,0.04,1573087396125000,170,3
141883,-6.6552474,106.8599758,490.588,0.085,0.02,1573087396183000,170,3
141942,-6.6552472,106.8599761,490.573,0.142,0.09,1573087396242000,170,3
142000,-6.6552474,106.8599757,490.52,0.294,0.14,1573087396300000,170,3
142058,-6.6552473,106.8599758,490.506,0.213,0.3,1573087396358000,170,3
142116,-6.6552473,106.8599758,490.517,0.158,0.22,1573087396416000,170,3
142175,-6.6552473,106.8599757,490.501,0.176,0.16,1573087396475000,206,3
142240,-6.6552472,106.8599758,490.506,0.074,0.18,1573087396540000,206,3
142305,-6.655247,106.8599758,490.475,0.035,0.08,1573087396605000,206,3
142370,-6.6552471,106.8599757,490.482,0.109,0.05,1573087396670000,206,3
142436,-6.655247,106.8599757,490.491,0.045,0.11,1573087396736000,206,3
142501,-6.6552469,106.8599758,490.502,0.114,0.05,1573087396801000,206,3
142566,-6.6552469,106.8599758,490.537,0.112,0.12,1573087396866000,206,3
142632,-6.655247,106.8599756,490.536,0.077,0.11,1573087396932000,206,3
142697,-6.6552471,106.8599755,490.546,0.099,0.08,1573087396997000,206,3
142762,-6.6552469,106.8599757,490.543,0.084,0.1,1573087397062000,206,3
142828,-6.655247,106.8599756,490.554,0.012,0.09,1573087397128000,206,3
142893,-6.6552471,106.8599755,490.569,0.083,0.02,1573087397193000,206,3
142958,-6.6552471,106.8599755,490.564,0.038,0.09,1573087397258000,206,3
143024,-6.655247,106.8599754,490.547,0.044,0.05,1573087397324000,206,3
143089,-6.6552469,106.8599754,490.5,0.06,0.05,1573087397389000,206,3
143154,-6.6552469,106.8599755,490.52,0.07,0.09,1573087397454000,206,3
143220,-6.6552469,106.8599755,490.526,0.052,0.09,1573087397520000,165,3
143282,-6.655247,106.8599754,490.541,0.038,0.07,1573087397582000,165,3
143344,-6.6552471,106.8599754,490.557,0.076,0.06,1573087397644000,165,3
143407,-6.6552469,106.8599754,490.53,0.025,0.08,1573087397707000,165,3
143469,-6.6552469,106.8599753,490.574,0.033,0.06,1573087397769000,165,3
143531,-6.6552469,106.8599754,490.583,0.029,0.06,1573087397831000,165,3
143594,-6.655247,106.8599753,490.629,0.009,0.06,1573087397894000,165,3
143656,-6.6552471,106.8599752,490.699,0.052,0.04,1573087397956000,165,3
143718,-6.655247,106.8599752,490.705,0.073,0.06,1573087398018000,165,3
143781,-6.6552471,106.8599752,490.754,0.056,0.08,1573087398081000,165,3
143843,-6.655247,106.8599753,490.711,0.067,0.06,1573087398143000,165,3
143905,-6.655247,106.8599754,490.756,0.107,0.08,1573087398205000,165,3
143968,-6.6552471,106.8599754,490.759,0.037,0.11,1573087398268000,165,3
144030,-6.655247,106.8599756,490.796,0.17,0.04,1573087398330000,165,3
144092,-6.6552471,106.8599753,490.764,0.131,0.17,1573087398392000,165,3
144155,-6.6552471,106.8599753,490.773,0.07,0.13,1573087398455000,162,3
144213,-6.6552471,106.8599753,490.776,0.053,0.07,1573087398513000,162,3
144271,-6.6552471,106.8599753,490.788,0.025,0.06,1573087398571000,162,3
144329,-6.6552471,106.8599754,490.805,0.089,0.03,1573087398629000,162,3
144387,-6.6552471,106.8599753,490.791,0.024,0.09,1573087398687000,162,3
144446,-6.6552471,106.8599753,490.8,0.044,0.03,1573087398746000,162,3
144504,-6.6552472,106.8599752,490.824,0.085,0.05,1573087398804000,162,3
144562,-6.6552472,106.8599752,490.833,0.041,0.09,1573087398862000,162,3
144620,-6.6552474,106.8599752,490.893,0.09,0.04,1573087398920000,162,3
144679,-6.6552472,106.8599753,490.853,0.052,0.09,1573087398979000,162,3
144737,-6.6552473,106.8599753,490.835,0.047,0.05,1573087399037000,162,3
144795,-6.6552474,106.8599753,490.833,0.052,0.05,1573087399095000,162,3
144853,-6.6552475,106.8599754,490.845,0.106,0.05,1573087399153000,162,3
144912,-6.6552474,106.8599756,490.908,0.058,0.11,1573087399212000,162,3
144970,-6.6552474,106.8599757,490.947,0.038,0.06,1573087399270000,162,3
145028,-6.6552473,106.859976,491.009,0.164,0.05,1573087399328000,162,3
145086,-6.6552473,106.8599764,491.098,0.143,0.18,1573087399386000,162,3
145145,-6.6552468,106.8599766,491.007,0.158,0.2,1573087399445000,165,3
145206,-6.6552465,106.8599768,490.968,0.19,0.18,1573087399506000,165,3
145267,-6.6552465,106.8599769,490.925,0.09,0.2,1573087399567000,165,3
145329,-6.6552465,106.8599768,490.932,0.083,0.12,1573087399629000,165,3
145390,-6.6552464,106.859977,490.938,0.188,0.12,1573087399690000,165,3
145452,-6.6552466,106.859977,490.936,0.168,0.2,1573087399752000,165,3
145513,-6.6552465,106.859977,490.967,0.067,0.18,1573087399813000,165,3
145575,-6.6552464,106.859977,490.989,0.089,0.11,1573087399875000,165,3
145636,-6.6552464,106.8599771,490.995,0.109,0.13,1573087399936000,165,3
145698,-6.6552462,106.8599773,490.999,0.131,0.15,1573087399998000,165,3
145759,-6.6552462,106.8599774,490.986,0.135,0.17,1573087400059000,165,3
145821,-6.6552462,106.8599775,490.984,0.106,0.16,1573087400121000,165,3
145882,-6.6552462,106.8599777,491,0.183,0.14,1573087400182000,165,3
145944,-6.6552462,106.8599783,491.116,0.49,0.2,1573087400244000,165,3
146005,-6.6552465,106.8599781,491.099,0.266,0.51,1573087400305000,165,3
146067,-6.6552466,106.8599781,491.115,0.213,0.29,1573087400367000,165,3
146128,-6.6552465,106.8599782,491.122,0.224,0.23,1573087400428000,165,3
146190,-6.6552465,106.8599781,491.1,0.109,0.25,1573087400490000,165,3
146245,-6.6552465,106.8599782,491.093,0.142,0.14,1573087400545000,165,3
146300,-6.6552465,106.8599783,491.131,0.183,0.16,1573087400600000,165,3
146355,-6.6552464,106.8599784,491.137,0.212,0.2,1573087400655000,165,3
146410,-6.6552464,106.8599785,491.127,0.223,0.22,1573087400710000,165,3
146465,-6.6552464,106.8599787,491.133,0.263,0.23,1573087400765000,165,3
146520,-6.6552464,106.8599787,491.208,0.282,0.27,1573087400820000,165,3
146575,-6.6552465,106.8599787,491.24,0.213,0.29,1573087400875000,165,3
146630,-6.6552465,106.8599787,491.268,0.231,0.22,1573087400930000,165,3
146685,-6.6552462,106.8599786,491.291,0.113,0.24,1573087400985000,165,3
146740,-6.6552462,106.8599784,491.391,0.071,0.12,1573087401040000,165,3
146795,-6.6552462,106.8599783,491.46,0.063,0.09,1573087401095000,165,3
146850,-6.6552459,106.8599785,491.507,0.31,0.08,1573087401150000,165,3
146905,-6.6552459,106.8599787,491.578,0.312,0.31,1573087401205000,165,3
146960,-6.6552459,106.8599789,491.659,0.427,0.32,1573087401260000,165,3
147015,-6.6552459,106.859979,491.741,0.363,0.43,1573087401315000,165,3
147070,-6.6552459,106.8599791,491.751,0.343,0.37,1573087401370000,165,3
147125,-6.6552458,106.8599793,491.742,0.322,0.35,1573087401425000,165,3
147180,-6.6552455,106.8599796,491.762,0.417,0.33,1573087401480000,165,3
147235,-6.6552454,106.8599796,491.762,0.335,0.42,1573087401535000,165,3
147290,-6.6552453,106.8599798,491.723,0.323,0.34,1573087401590000,165,3
147345,-6.6552453,106.85998,491.716,0.366,0.33,1573087401645000,165,3
147400,-6.6552452,106.8599802,491.705,0.384,0.37,1573087401700000,165,3
147455,-6.6552451,106.8599803,491.707,0.381,0.39,1573087401755000,165,3
147510,-6.655245,106.8599806,491.695,0.417,0.39,1573087401810000,165,3
147565,-6.655245,106.8599808,491.706,0.437,0.42,1573087401865000,165,3
147620,-6.6552448,106.8599811,491.721,0.503,0.44,1573087401920000,165,3
147675,-6.6552447,106.8599813,491.761,0.512,0.51,1573087401975000,165,3
147730,-6.6552446,106.8599816,491.725,0.528,0.52,1573087402030000,165,3
147785,-6.6552445,106.8599818,491.698,0.515,0.53,1573087402085000,165,3
147840,-6.6552446,106.859982,491.719,0.465,0.52,1573087402140000,165,3
147895,-6.6552446,106.8599823,491.73,0.529,0.47,1573087402195000,165,3
147950,-6.6552444,106.8599826,491.733,0.605,0.53,1573087402250000,165,3
148005,-6.6552442,106.859983,491.707,0.674,0.61,1573087402305000,165,3
148060,-6.6552441,106.8599833,491.699,0.714,0.68,1573087402360000,165,3
148115,-6.6552441,106.8599834,491.664,0.628,0.72,1573087402415000,165,3
148170,-6.655244,106.8599838,491.62,0.723,0.63,1573087402470000,165,3
148224,-6.655244,106.8599841,491.566,0.732,0.72,1573087402524000,165,3
148279,-6.655244,106.8599844,491.592,0.79,0.73,1573087402579000,165,3
148334,-6.6552441,106.8599847,491.61,0.807,0.79,1573087402634000,165,3
148389,-6.6552441,106.8599851,491.59,0.809,0.81,1573087402689000,165,3
148444,-6.655244,106.8599855,491.613,0.804,0.81,1573087402744000,165,3
148499,-6.6552439,106.8599859,491.597,0.901,0.8,1573087402799000,165,3
148554,-6.6552439,106.8599863,491.552,0.88,0.9,1573087402854000,165,3
148609,-6.655244,106.8599869,491.501,1.011,0.88,1573087402909000,165,3
148664,-6.6552439,106.8599875,491.489,1.09,1.01,1573087402964000,165,3
148719,-6.6552437,106.8599879,491.466,1.011,1.09,1573087403019000,165,3
148775,-6.6552437,106.8599881,491.463,0.935,1.01,1573087403075000,165,3
148829,-6.6552436,106.8599883,491.446,0.845,0.94,1573087403129000,165,3
148884,-6.6552436,106.8599888,491.448,0.937,0.85,1573087403184000,165,3
148939,-6.6552435,106.8599895,491.433,1.171,0.94,1573087403239000,165,3
148995,-6.6552437,106.8599897,491.411,1.099,1.17,1573087403295000,165,3
149049,-6.6552439,106.8599901,491.442,1.146,1.1,1573087403349000,165,3
149104,-6.6552438,106.8599907,491.449,1.168,1.15,1573087403404000,165,3
149159,-6.6552438,106.8599912,491.463,1.159,1.17,1573087403459000,165,3
149215,-6.6552438,106.8599918,491.437,1.218,1.16,1573087403515000,165,3
149273,-6.6552438,106.8599926,491.437,1.302,1.22,1573087403573000,165,3
149331,-6.6552437,106.859993,491.437,1.168,1.3,1573087403631000,165,3
149389,-6.6552436,106.8599937,491.381,1.237,1.17,1573087403689000,165,3
149447,-6.6552435,106.8599944,491.39,1.323,1.24,1573087403747000,165,3
